stop_lat,zone_id,stop_lon,stop_id,stop_desc,stop_name,location_type
43.3693,,-80.3407,3795,easyGO 3795,Bismark / Westcliff,0
43.3704,,-80.3446,3794,easyGO 3794,Princess / Westcliff,0
43.395925,,-80.460573,1838,easyGO 1838,Old Huron / Battler,0
43.392648,,-80.46571,1839,easyGO 1839,Huron / Strasburg,0
43.3944,,-80.4334,3791,easyGO 3791,Pioneer / Old Carriage,0
43.5014,,-80.507,3790,easyGO 3790,Bridge / Whitmore,0
43.3723,,-80.3415,3793,easyGO 3793,Princess / Rosslinn,0
43.3749,,-80.3397,3792,easyGO 3792,Blair / Esther,0
43.34732,,-80.32223,2154,easyGO 2154,Stanley / Glenmorris,0
43.34682,,-80.319702,2155,easyGO 2155,First / Caen,0
43.348587,,-80.318055,2156,easyGO 2156,Middleton / Francis,0
43.451047,,-80.477302,2405,easyGO 2405,Krug / Samuel,0
43.349245,,-80.329338,2150,easyGO 2150,Woodside / Victoria,0
43.347905,,-80.327917,2151,easyGO 2151,St. Gregorys / St. Andrews,0
43.346312,,-80.328045,2152,easyGO 2152,Stanley / Borden,0
43.34668,,-80.325525,2153,easyGO 2153,Stanley / Tait,0
43.353032,,-80.31729,2158,easyGO 2158,Grand / Cedar,0
43.354475,,-80.313477,2159,easyGO 2159,Ainslie / Veterans,0
43.450598,,-80.48426,2408,easyGO 2408,Weber / Scott,0
43.454898,,-80.501357,2409,easyGO 2409,Wellington / Moore,0
43.476343,,-80.5098,2829,easyGO 2829,Marshall / Lincoln,0
43.46917,,-80.515232,1955,easyGO 1955,Bridgeport / Devitt,0
43.469837,,-80.51365,1954,easyGO 1954,Bridgeport / Weber,0
43.467337,,-80.523077,1957,easyGO 1957,King / Bridgeport,0
43.468115,,-80.520247,1956,easyGO 1956,Bridgeport / Peppler,0
43.472357,,-80.504592,1951,easyGO 1951,Bridgeport / Margaret,0
43.472512,,-80.501147,1950,easyGO 1950,Bridgeport / Bluevale,0
43.471198,,-80.509963,1953,easyGO 1953,Bridgeport / L'Harmonie,0
43.471638,,-80.508025,1952,easyGO 1952,Bridgeport / Ellis,0
43.461685,,-80.521525,1959,easyGO 1959,King / William,0
43.464927,,-80.522385,1958,easyGO 1958,King / Erb,0
43.449587,,-80.523667,3249,easyGO 3249,Glasgow / Westmount,0
43.450088,,-80.522238,3248,easyGO 3248,Glasgow / Westmount P.S.,0
43.454373,,-80.510632,3243,easyGO 3243,Park / Glasgow,0
43.455787,,-80.513562,3242,easyGO 3242,Park / Wood,0
43.456432,,-80.515537,3241,easyGO 3241,Park / Union,0
43.457295,,-80.516278,3240,easyGO 3240,Union / Park,0
43.451038,,-80.519508,3247,easyGO 3247,Glasgow / Avondale,0
43.451763,,-80.517483,3246,easyGO 3246,Glasgow / Belmont,0
43.452394,,-80.515711,3245,easyGO 3245,Glasgow / Eden,0
43.453325,,-80.513162,3244,easyGO 3244,Glasgow / York,0
43.336132,,-80.30371,2284,easyGO 2284,Langlaw / Enfield,0
43.45066,,-80.551705,1993,easyGO 1993,Fischer-Hallman / Westridge,0
43.411678,,-80.324663,1483,easyGO 1483,Smartcentres Cambridge,0
43.410387,,-80.322738,1482,easyGO 1482,Smartcentres South,0
43.407278,,-80.327625,1481,easyGO 1481,Hespeler / Eagle,0
43.403548,,-80.326417,1480,easyGO 1480,561 Hespeler Rd.,0
43.406523,,-80.307098,1487,easyGO 1487,Franklin / Sheldon,0
43.40794,,-80.307512,1486,easyGO 1486,Franklin / Stafford,0
43.411118,,-80.308485,1485,easyGO 1485,Franklin / Pinebush,0
43.41744,,-80.310437,1484,easyGO 1484,Franklin / Holiday Inn,0
43.428553,,-80.524327,3306,easyGO 3306,Queens / Fischer-Hallman,0
43.427698,,-80.526523,3307,easyGO 3307,Queens / Highland Hills Mall,0
43.40088,,-80.30528,1489,easyGO 1489,Franklin / Raglin,0
43.403475,,-80.3061,1488,easyGO 1488,Franklin / Turnbull,0
43.43313,,-80.517245,3302,easyGO 3302,Overlea / Ralgreen,0
43.430555,,-80.51773,3303,easyGO 3303,Queens / Silverspring,0
43.432157,,-80.51392,3300,easyGO 3300,Queens / Cecile,0
43.433545,,-80.515513,3301,easyGO 3301,Cecile / Overlea,0
43.39387288,,-80.44854688,1713,easyGO 1713,Pioneer / Vintage,0
43.456232,,-80.497412,2411,easyGO 2411,Wellington / Duke,0
43.389722,,-80.449372,1711,easyGO 1711,Bechtel / Wheatfield,0
43.389977,,-80.444883,1710,easyGO 1710,Bechtel / Anvil,0
43.394266,,-80.433365,1717,easyGO 1717,Pioneer/Old Carriage,0
43.393938,,-80.441627,1715,easyGO 1715,Pioneer / Upper Canada,0
43.39528,,-80.445152,1714,easyGO 1714,Pioneer / Doon Village,0
43.396097,,-80.429912,1719,easyGO 1719,Green Valley / Pioneer,0
43.395605,,-80.43151,1718,easyGO 1718,Pioneer / Homer Watson,0
43.457585,,-80.493278,2413,easyGO 2413,Wellington / Ahrens,0
43.353403,,-80.340965,2144,easyGO 2144,Kent / Hillsboro,0
43.459662,,-80.487077,2415,easyGO 2415,Wellington / St. Leger,0
43.458712,,-80.489938,2414,easyGO 2414,Wellington / Margaret,0
43.494805,,-80.55713,1139,easyGO 1139,Northlake / Black Oak,0
43.493625,,-80.556175,1138,easyGO 1138,Northfield / Skylark,0
43.356545,,-80.336592,2141,easyGO 2141,Salisbury / Southgate,0
43.51066959,,-80.51389947,1133,easyGO 1133,Chesapeake / Seawind,0
43.500295,,-80.537427,1132,easyGO 1132,Northfield / Colby,0
43.501633,,-80.53392,1131,easyGO 1131,Northfield / King,0
43.498071,,-80.528415,1130,easyGO 1130,Conestoga Mall Terminal,0
43.494482,,-80.55376,1137,easyGO 1137,Northfield / Northgate,0
43.495593,,-80.550702,1136,easyGO 1136,Northfield / Weber,0
43.49618,,-80.548988,1135,easyGO 1135,Northfield / Weber,0
43.497323,,-80.545668,1134,easyGO 1134,Northfield / Parkside,0
43.504283,,-80.538005,2060,easyGO 2060,Wyman / Colby,0
43.506978,,-80.53429,2061,easyGO 2061,Rupert / Northland,0
43.509382,,-80.536043,2062,easyGO 2062,Bathurst / Rupert,0
43.417113,,-80.48115,3018,easyGO 3018,Strasburg / Blackhorne,0
43.418672,,-80.482857,3019,easyGO 3019,Strasburg / Selkirk,0
43.406163,,-80.4866,3012,easyGO 3012,Erinbrook / Thistledown,0
43.408398,,-80.485075,3013,easyGO 3013,Erinbrook / Goundry,0
43.404372,,-80.491223,3010,easyGO 3010,Erinbrook / Marlis,0
43.404652,,-80.489897,3011,easyGO 3011,Erinbrook / Rushbrook,0
43.41375,,-80.483188,3016,easyGO 3016,Rittenhouse / Block Line,0
43.416213,,-80.480103,3017,easyGO 3017,Strasburg / Block Line,0
43.409317,,-80.485223,3014,easyGO 3014,Erinbrook / Rittenhouse,0
43.410582,,-80.482558,3015,easyGO 3015,Rittenhouse / Tuerr,0
43.507282,,-80.526847,2066,easyGO 2066,Mcmurray / Frobisher,0
43.46092,,-80.464627,1009,easyGO 1009,Frederick / Lois,0
43.4599946,,-80.4675152,1008,easyGO 1008,Frederick / Bruce,0
43.459292,,-80.469787,1007,easyGO 1007,Frederick / Ann,0
43.457928,,-80.473572,1006,easyGO 1006,Frederick Street Mall,0
43.457003,,-80.475385,1005,easyGO 1005,Frederick / Dunham,0
43.456218,,-80.476897,1004,easyGO 1004,Frederick / Merner,0
43.454832,,-80.479506,1003,easyGO 1003,Frederick / Samuel,0
43.453003,,-80.482905,1002,easyGO 1002,Frederick / Otto,0
43.452327,,-80.48418,1001,easyGO 1001,Frederick / Irvin,0
43.449667,,-80.487195,1000,easyGO 1000,Frederick / King,0
43.499817,,-80.541767,1227,easyGO 1227,Kumpf / Northfield,0
43.500883,,-80.53866,1226,easyGO 1226,Colby / Colby Dr.,0
43.503888,,-80.54154,1225,easyGO 1225,601 Colby Dr.,0
43.505638,,-80.542803,1224,easyGO 1224,612 Colby Dr.,0
43.507375,,-80.542742,1223,easyGO 1223,Colby / Colby Crt.,0
43.506382,,-80.5406,1222,easyGO 1222,633 Colby Dr.,0
43.504427,,-80.538053,1221,easyGO 1221,Wyman / Colby,0
43.505877,,-80.535618,1220,easyGO 1220,Northland / Frobisher,0
43.50674855,,-80.54607737,1229,easyGO 1229,Kumpf / R.I.M.,0
43.501265,,-80.542702,1228,easyGO 1228,585 Kumpf Dr.,0
43.413442,,-80.486295,2882,easyGO 2882,Block Line / Mclennan Pk.,0
43.413802,,-80.483542,2883,easyGO 2883,Block Line / Rittenhouse,0
43.412783,,-80.491957,2880,easyGO 2880,Laurentian / Block Line,0
43.4125,,-80.4922,2881,easyGO 2881,Block Line / Laurentian,0
43.414148,,-80.482905,2886,easyGO 2886,Block Line / Rittenhouse,0
43.413538,,-80.48675,2887,easyGO 2887,Block Line / Mclennan Pk.,0
43.415538,,-80.479552,2884,easyGO 2884,Strasburg / Block Line,0
43.41574,,-80.480338,2885,easyGO 2885,Block Line / Strasburg,0
43.412768,,-80.491483,2888,easyGO 2888,Block Line / Laurentian,0
43.41515,,-80.49245,2889,easyGO 2889,Laurentian / Briar Knoll,0
43.39304566,,-80.33635571,3878,easyGO 3878,Bishop / Mary,0
43.44064392,,-80.54948824,3879,easyGO 3879,University / Westvale,0
43.39,,-80.2839,3870,easyGO 3870,Saginaw / Chalk,0
43.37713648,,-80.31332217,3871,easyGO 3871,Brooklyne / Glen,0
43.59256677,,-80.5609297,3873,easyGO 3873,Arthur / First,0
43.40653086,,-80.49884806,3874,easyGO 3874,Westmount / Fischer-Hallman,0
43.393269,,-80.33465462,3877,easyGO 3877,954 Bishop St.,0
43.402828,,-80.515262,2958,easyGO 2958,Activa / Henhoeffer,0
43.451143,,-80.518977,3276,easyGO 3276,Glasgow / Marina,0
43.451617,,-80.5176,3277,easyGO 3277,Glasgow / Belmont,0
43.443407,,-80.523163,3118,easyGO 3118,Chopin / Westmount,0
43.449377,,-80.523978,3274,easyGO 3274,Glasgow / Westmount,0
43.448312,,-80.527105,3273,easyGO 3273,Glasgow / Aberdeen,0
43.44189421,,-80.56529478,3904,easyGO 3904,Ira Needles / Thorndale,0
43.44609296,,-80.57072706,3905,easyGO 3905,Ira Needles / Erb,0
43.44587377,,-80.57091855,3906,easyGO 3906,Ira Needles / Erb,0
43.458264,,-80.55752562,3907,easyGO 3907,Keats Way / Fischer-Hallman,0
43.49304914,,-80.51257968,3900,easyGO 3900,Lexington / Davenport,0
43.43764181,,-80.56293175,3901,easyGO 3901,The Boardwalk /Lifestyle Way,0
43.43983571,,-80.56279059,3902,easyGO 3902,Path To Cardiff,0
43.44232187,,-80.56552234,3903,easyGO 3903,Ira Needles / Thorndale,0
43.445189,,-80.527392,3271,easyGO 3271,Westwood / Inwood,0
43.43555689,,-80.56068206,3908,easyGO 3908,The Boardwalk Terminal,0
43.43613716,,-80.51460996,3909,easyGO 3909,Westmount / Highland,0
43.447803,,-80.503305,3112,easyGO 3112,Victoria / Henry,0
43.369698,,-80.283968,1534,easyGO 1534,Dobbie / Orion,0
43.365565,,-80.314563,1471,easyGO 1471,Ainslie / Market,0
43.347108,,-80.310308,2239,easyGO 2239,Glenview / Albert,0
43.347335,,-80.308947,2238,easyGO 2238,Glenview / Henry,0
43.342247,,-80.29406,2231,easyGO 2231,Myers / Greenbrier,0
43.342687,,-80.291482,2230,easyGO 2230,Myers / Elgin,0
43.341467,,-80.300803,2233,easyGO 2233,Christopher / Myers,0
43.346338,,-80.30014,2235,easyGO 2235,Champlain / Christopher,0
43.343933,,-80.300675,2234,easyGO 2234,Christopher / Tutton,0
43.348073,,-80.304885,2237,easyGO 2237,Glenview / Mcdonald,0
43.34624,,-80.303125,2236,easyGO 2236,Mcdonald / Dorset,0
43.438925,,-80.46068,3576,easyGO 3576,Weber / Eastwood S.S.,0
43.418112,,-80.509308,3498,easyGO 3498,Ottawa / Valleyview,0
43.40998,,-80.499323,3499,easyGO 3499,Westmount / Tillsley,0
43.408343,,-80.510985,3496,easyGO 3496,Activa / Copper Leaf,0
43.414987,,-80.513617,3494,easyGO 3494,Ottawa / Sunrise Ctr.,0
43.406477,,-80.512383,3495,easyGO 3495,Activa / Max Becker,0
43.420907,,-80.49728,3492,easyGO 3492,Howland / Ottawa,0
43.417663,,-80.510273,3493,easyGO 3493,Ottawa / Nine Pines,0
43.418272,,-80.494462,3490,easyGO 3490,Laurentian / Shea,0
43.418948,,-80.495937,3491,easyGO 3491,Howland / Laurentian,0
43.505035,,-80.537332,2095,easyGO 2095,King / Northland,0
43.54058,,-80.553365,2094,easyGO 2094,King / Front,0
43.366438,,-80.305462,2097,easyGO 2097,Beverly / Dundas,0
43.50141,,-80.533218,2096,easyGO 2096,King / Northfield,0
43.510057,,-80.555878,2091,easyGO 2091,Farmers Market/ Benjamin,0
43.504827,,-80.536775,2090,easyGO 2090,King / Northland,0
43.537857,,-80.553773,2093,easyGO 2093,King / Cedar,0
43.532993,,-80.554562,2092,easyGO 2092,King / Henry,0
43.419475,,-80.539277,3655,easyGO 3655,Westheights / Driftwood,0
43.509923,,-80.505552,3656,easyGO 3656,Chesapeake / New Bedford,0
43.472052,,-80.4843,3657,easyGO 3657,Lancaster / Hwy 85 Ramp,0
43.370495,,-80.303505,2099,easyGO 2099,Samuelson / Beverly,0
43.368718,,-80.304048,2098,easyGO 2098,Beverly/Samuelson,0
43.436422,,-80.314835,1301,easyGO 1301,Fisher Mills / Fearnwood,0
43.480792,,-80.52907,2525,easyGO 2525,Columbia / Holly,0
43.480035,,-80.531125,2524,easyGO 2524,Columbia / Hazel,0
43.480923,,-80.524758,2527,easyGO 2527,Regina / Columbia,0
43.48170922,,-80.52637573,2526,easyGO 2526,Columbia / King,0
43.476808,,-80.540192,2521,easyGO 2521,Columbia / Phillip,0
43.475432,,-80.54412,2520,easyGO 2520,Columbia / U.W. Optometry,0
43.478547,,-80.535328,2523,easyGO 2523,Columbia / Albert,0
43.477857,,-80.537262,2522,easyGO 2522,Columbia / Lester,0
43.478192,,-80.525173,2529,easyGO 2529,Hickory / King,0
43.478708,,-80.524295,2528,easyGO 2528,Regina / Hickory,0
43.449247,,-80.492813,2709,easyGO 2709,Charles St. Terminal,0
43.448912,,-80.491987,2708,easyGO 2708,Charles St. Terminal,0
43.444567,,-80.49445,2705,easyGO 2705,Queen / Schneider,0
43.442617,,-80.496425,2704,easyGO 2704,Queen / Homewood,0
43.44667,,-80.4922,2707,easyGO 2707,Queen / Courtland,0
43.445643,,-80.49334,2706,easyGO 2706,Queen / Courtland,0
43.440507,,-80.50552,2701,easyGO 2701,Highland / Patricia,0
43.440082,,-80.506768,2700,easyGO 2700,Highland / North,0
43.441125,,-80.499503,2703,easyGO 2703,Highland / Garden,0
43.441168,,-80.502095,2702,easyGO 2702,Highland / West,0
43.391498,,-80.431277,1829,easyGO 1829,119 Old Carriage Dr.,0
43.391018,,-80.428047,1828,easyGO 1828,Old Carriage/Homer Watson,0
43.392087,,-80.432585,1825,easyGO 1825,Old Carriage Crt.,0
43.3939,,-80.434227,1824,easyGO 1824,Pioneer / Old Carriage,0
43.390953,,-80.427853,1827,easyGO 1827,Old Carriage/Homer Watson,0
43.391312,,-80.431097,1826,easyGO 1826,100 Old Carriage Dr.,0
43.392528,,-80.45336,1821,easyGO 1821,Black Walnut Place,0
43.393135,,-80.455148,1820,easyGO 1820,Black Walnut / Biehn,0
43.391957,,-80.439926,1823,easyGO 1823,Bechtel / Doon Village,0
43.39136,,-80.450672,1822,easyGO 1822,Black Walnut / Pioneer,0
43.350165,,-80.336583,2147,easyGO 2147,Cedar / Southwood,0
43.349883,,-80.339482,2146,easyGO 2146,Kent / Cedar,0
43.352287,,-80.340915,2145,easyGO 2145,Kent / Sim,0
43.45693,,-80.495315,2412,easyGO 2412,Wellington / Weber,0
43.355227,,-80.341738,2143,easyGO 2143,Kent / Salisbury,0
43.356782,,-80.339105,2142,easyGO 2142,Salisbury / Murray,0
43.461987,,-80.483587,2417,easyGO 2417,Lancaster / Louisa,0
43.356112,,-80.332932,2140,easyGO 2140,Hillcrest / Highland,0
43.465495,,-80.484077,2419,easyGO 2419,Lancaster / Guelph,0
43.464377,,-80.484092,2418,easyGO 2418,Lancaster / Hill,0
43.349988,,-80.332693,2149,easyGO 2149,Woodside / Cedar,0
43.35057,,-80.334265,2148,easyGO 2148,Cedar / Woodside,0
43.505215,,-80.525552,1920,easyGO 1920,Northfield / Wissler,0
43.51125,,-80.521492,1921,easyGO 1921,Northfield / Bridge,0
43.510022,,-80.51924,1922,easyGO 1922,Bridge / Labrador,0
43.45052,,-80.52072,3275,easyGO 3275,Glasgow / Dunbar,0
43.447605,,-80.528332,3272,easyGO 3272,Inwood / Glasgow,0
43.504145,,-80.50813,1925,easyGO 1925,Eastbridge / Acadia,0
43.445065,,-80.529752,3270,easyGO 3270,Westwood / Westwood Cres.,0
43.506133,,-80.50193,1927,easyGO 1927,Eastbridge / Bonavista,0
43.508598,,-80.50048,1928,easyGO 1928,Eastbridge / Bonavista,0
43.51062,,-80.500477,1929,easyGO 1929,Eastbridge / New Bedford,0
43.452935,,-80.513885,3278,easyGO 3278,Glasgow / York,0
43.454682,,-80.510795,3279,easyGO 3279,Park / Green,0
43.4219,,-80.468168,3474,easyGO 3474,St. Marys H.S. 11,0
43.421667,,-80.468017,3475,easyGO 3475,St. Marys H.S. 10,0
43.421453,,-80.46789,3476,easyGO 3476,St. Marys H.S. 9,0
43.421258,,-80.467712,3477,easyGO 3477,St. Marys H.S. 8,0
43.422438,,-80.468465,3471,easyGO 3471,St. Marys H.S. 14,0
43.422295,,-80.468407,3472,easyGO 3472,St. Marys H.S. 13,0
43.422082,,-80.468292,3473,easyGO 3473,St. Marys H.S. 12,0
43.421057,,-80.467453,3478,easyGO 3478,St. Marys H.S. 7,0
43.420917,,-80.467153,3479,easyGO 3479,St. Marys H.S. 6,0
43.44886,,-80.558158,1986,easyGO 1986,Westvale / Heather Hill,0
43.419185,,-80.533138,3319,easyGO 3319,Westheights / Lorilee,0
43.419552,,-80.53039,3318,easyGO 3318,Westheights / Mcgarry,0
43.423543,,-80.446804,2594,easyGO 2594,Wilson / Traynor,0
43.422587,,-80.522692,3311,easyGO 3311,Elm Ridge / Ramblewood,0
43.423747,,-80.525033,3310,easyGO 3310,Elm Ridge / Silver Aspen,0
43.420128,,-80.51942,3313,easyGO 3313,Forestwood / Forest Glen,0
43.421483,,-80.521598,3312,easyGO 3312,Forestwood / Mcgarry,0
43.418107,,-80.522345,3315,easyGO 3315,Forestwood / Meadowbrook,0
43.418898,,-80.520047,3314,easyGO 3314,Forestwood / Glen Avon,0
43.419538,,-80.528697,3317,easyGO 3317,Mcgarry / Royal Orchard,0
43.41955,,-80.526467,3316,easyGO 3316,Forestwood / Meadowlane,0
43.388705,,-80.41127,1728,easyGO 1728,Conestoga College Entrance,0
43.38523,,-80.412057,1729,easyGO 1729,Conestoga College Residence,0
43.39156997,,-80.45045999,1726,easyGO 1726,Doon Valley / Pinnacle,0
43.390815,,-80.41018,1727,easyGO 1727,Doon Valley / Conestoga,0
43.392182,,-80.414307,1724,easyGO 1724,Pinnacle / Amherst,0
43.389872,,-80.415377,1725,easyGO 1725,Pinnacle / Doon Valley,0
43.394292,,-80.417852,1722,easyGO 1722,Old Mill / Roos,0
43.393372,,-80.414295,1723,easyGO 1723,Old Mill / Pinnacle,0
43.395152,,-80.426995,1720,easyGO 1720,Green Valley / Arrowhead,0
43.395893,,-80.42589,1721,easyGO 1721,Green Valley / Mill Park,0
43.450587,,-80.558591,1984,easyGO 1984,Erb / Gateview,0
43.408988,,-80.498035,3005,easyGO 3005,Tillsley / Westmount,0
43.41125895,,-80.49907188,3004,easyGO 3004,Block Line / Westmount,0
43.407222,,-80.496185,3007,easyGO 3007,Erinbrook / Ridgeway,0
43.408972,,-80.4968,3006,easyGO 3006,Tillsley / Erinbrook,0
43.40414,,-80.503495,3001,easyGO 3001,Max Becker / Commonwealth,0
43.403383,,-80.508098,3000,easyGO 3000,Max Becker / Copper Leaf,0
43.410512,,-80.499282,3003,easyGO 3003,Westmount / Block Line,0
43.404815,,-80.501677,3002,easyGO 3002,Max Becker / Helena Feasby,0
43.450058,,-80.557611,1985,easyGO 1985,Gateview / Westvale,0
43.404308,,-80.493175,3009,easyGO 3009,Erinbrook / Tamvale,0
43.404395,,-80.494788,3008,easyGO 3008,Erinbrook / Rockwood,0
43.39418,,-80.355288,1588,easyGO 1588,King / Lowther,0
43.39296747,,-80.352948,1589,easyGO 1589,King / Dolph,0
43.395375,,-80.373453,1582,easyGO 1582,Fountain / Bauman,0
43.397713,,-80.371205,1583,easyGO 1583,Fountain / Shantz Hill,0
43.391887,,-80.377486,1580,easyGO 1580,Preston / Woods,0
43.39084,,-80.375315,1581,easyGO 1581,Preston / Fountain,0
43.397257,,-80.361195,1586,easyGO 1586,King / Waterloo,0
43.395625,,-80.358055,1587,easyGO 1587,King / Westminster,0
43.399824,,-80.368443,1584,easyGO 1584,King / Fountain,0
43.399033,,-80.364447,1585,easyGO 1585,King / Chopin,0
43.441435,,-80.418078,1038,easyGO 1038,Fairway / Idle Creek,0
43.436777,,-80.42629,1039,easyGO 1039,Fairway / Old Chicopee,0
43.446511,,-80.570329,1982,easyGO 1982,Erb / Ira Needles,0
43.456695,,-80.429128,1032,easyGO 1032,Lackner / Plaza,0
43.45587,,-80.428012,1033,easyGO 1033,Lackner / Path To Gray,0
43.455388,,-80.432517,1030,easyGO 1030,Ottawa / Oldfield,0
43.45671,,-80.431618,1031,easyGO 1031,Ottawa / Lackner,0
43.447017,,-80.42144,1036,easyGO 1036,Lackner / Daimler,0
43.444772,,-80.416537,1037,easyGO 1037,Lackner / Corfield,0
43.451868,,-80.42481,1034,easyGO 1034,Lackner / Quaiser,0
43.449693,,-80.423827,1035,easyGO 1035,Lackner / Oldfield,0
43.50709,,-80.526702,1210,easyGO 1210,Frobisher / Mcmurray,0
43.511095,,-80.531618,1216,easyGO 1216,Bathurst / Mcmurray,0
43.510245,,-80.533948,1217,easyGO 1217,Bathurst / Rankin,0
43.509115,,-80.528723,1215,easyGO 1215,Mcmurray / Northland,0
43.508975,,-80.536588,1218,easyGO 1218,Rupert / Bathurst,0
43.506807,,-80.534284,1219,easyGO 1219,Rupert / Northland,0
43.448022,,-80.566038,1983,easyGO 1983,Erb / Erbsville,0
43.46065,,-80.484048,2416,easyGO 2416,Wellington / Major,0
43.420222,,-80.502148,2899,easyGO 2899,Ottawa / Westmount,0
43.419853,,-80.504665,2898,easyGO 2898,Ottawa / Pinedale,0
43.414832,,-80.503497,2895,easyGO 2895,Williamsburg / Littlefield,0
43.413218,,-80.501492,2894,easyGO 2894,Williamsburg / Dinison,0
43.418535,,-80.507583,2897,easyGO 2897,Williamsburg / Ottawa,0
43.416538,,-80.50538,2896,easyGO 2896,Williamsburg / Pinedale,0
43.41592,,-80.49635,2891,easyGO 2891,Dunsmere / Colebrook,0
43.416332,,-80.493978,2890,easyGO 2890,Dunsmere / Laurentian,0
43.414297,,-80.50025,2893,easyGO 2893,Dunsmere / Westmount,0
43.414923,,-80.498018,2892,easyGO 2892,Dunsmere / Radcliffe,0
43.390347,,-80.324058,1454,easyGO 1454,Dunbar / Hespeler,0
43.396073,,-80.358562,1455,easyGO 1455,King / Westminster,0
43.4117,,-80.323612,1456,easyGO 1456,Smartcentres Cambridge,0
43.410248,,-80.322898,1457,easyGO 1457,Smartcentres South,0
43.387988,,-80.335522,1450,easyGO 1450,Dunbar / Pine,0
43.388338,,-80.333547,1451,easyGO 1451,Dunbar / Eastdowns,0
43.388732,,-80.331053,1452,easyGO 1452,Dunbar / Biscayne,0
43.389923,,-80.326677,1453,easyGO 1453,Dunbar / Briarwood,0
43.406692,,-80.327903,1458,easyGO 1458,Hespeler / Eagle,0
43.404173,,-80.327063,1459,easyGO 1459,588 Hespeler Rd.,0
43.472752,,-80.589498,1108,easyGO 1108,Laurelwood / Birchmount,0
43.472042,,-80.585092,1109,easyGO 1109,Laurelwood / Brookmill,0
43.3951,,-80.275,3869,easyGO 3869,Saginaw / Middlemiss,0
43.353423,,-80.318077,3863,easyGO 3863,Cedar / Grand,0
43.353243,,-80.317621,3862,easyGO 3862,Cedar / Grand,0
43.352326,,-80.323958,3861,easyGO 3861,Cedar / St. Andrews,0
43.378732,,-80.308561,3860,easyGO 3860,Avenue / Elgin,0
43.478211,,-80.530307,3865,easyGO 3865,Waterloo C.I. 3,0
43.352572,,-80.323319,3864,easyGO 3864,Cedar / Glenmorris,0
43.453725,,-80.500792,1894,easyGO 1894,King / Breithaupt,0
43.454293,,-80.502501,1895,easyGO 1895,King / Wellington,0
43.454549,,-80.503249,1896,easyGO 1896,King / Wellington,0
43.455008,,-80.504835,1897,easyGO 1897,King / Agnes,0
43.450445,,-80.490607,1890,easyGO 1890,King / Ontario,0
43.451509,,-80.493726,1891,easyGO 1891,King / College,0
43.452292,,-80.496107,1892,easyGO 1892,King / Francis,0
43.452862,,-80.497921,1893,easyGO 1893,Victoria,0
43.44311361,,-80.5226481,3917,easyGO 3917,Westmount / Chopin,0
43.43916327,,-80.52091147,3916,easyGO 3916,Westmount / Victoria,0
43.43610096,,-80.51518674,3915,easyGO 3915,Westmount / Highland,0
43.45242637,,-80.52570716,3914,easyGO 3914,Westmount / Union,0
43.44937787,,-80.52357714,3913,easyGO 3913,Westmount / Glasgow,0
43.44686621,,-80.52294682,3912,easyGO 3912,Westmount / Westwood,0
43.4436861,,-80.52247756,3911,easyGO 3911,Westmount / Brybeck,0
43.43982592,,-80.52107462,3910,easyGO 3910,Westmount / Victoria,0
43.44916674,,-80.5236896,3919,easyGO 3919,Westmount / Glasgow,0
43.4463196,,-80.52311848,3918,easyGO 3918,Westmount / Westwood,0
43.40583,,-80.38609,1636,easyGO 1636,Gateway Park / King,0
43.346782,,-80.325512,2131,easyGO 2131,Stanley / Tait,0
43.417072,,-80.49382,3489,easyGO 3489,Laurentian / Dunsmere,0
43.417062,,-80.476083,3488,easyGO 3488,Block Line / Country Hill,0
43.420853,,-80.466833,3481,easyGO 3481,St. Marys H.S. 4,0
43.420885,,-80.467008,3480,easyGO 3480,St. Marys H.S. 5,0
43.420828,,-80.46654,3483,easyGO 3483,St. Marys H.S. 2,0
43.420823,,-80.466652,3482,easyGO 3482,St. Marys H.S. 3,0
43.420842,,-80.46638,3484,easyGO 3484,St. Marys H.S. 1,0
43.417152,,-80.476262,3486,easyGO 3486,Block Line / Country Hill,0
43.425612,,-80.373865,3649,easyGO 3649,Vondrau / Maple Grove,0
43.429887,,-80.375042,3648,easyGO 3648,Boxwood / Vondrau,0
43.430573,,-80.371108,3647,easyGO 3647,Boxwood / Vondrau,0
43.42813,,-80.365,3646,easyGO 3646,Boxwood / Maple Grove,0
43.424225,,-80.378415,3645,easyGO 3645,Fountain / Maple Grove,0
43.435022,,-80.449717,3642,easyGO 3642,Weber / Broadview,0
43.38847,,-80.41105,3641,easyGO 3641,Conestoga College Entrance,0
43.43392,,-80.510372,3640,easyGO 3640,Queensmount P.S.,0
43.449168,,-80.492105,2550,easyGO 2550,Charles St. Terminal,0
43.449258,,-80.492318,2551,easyGO 2551,Charles St. Terminal,0
43.449406,,-80.492675,2552,easyGO 2552,Charles St. Terminal,0
43.449542,,-80.492968,2553,easyGO 2553,Charles St. Terminal,0
43.449249,,-80.492182,2554,easyGO 2554,Charles St. Terminal,0
43.449007,,-80.492207,2555,easyGO 2555,Charles St. Terminal,0
43.449088,,-80.492453,2556,easyGO 2556,Charles St. Terminal,0
43.449386,,-80.493123,2557,easyGO 2557,Charles St. Terminal,0
43.449238,,-80.492669,2558,easyGO 2558,Charles St. Terminal,0
43.44908,,-80.492309,2559,easyGO 2559,Charles St. Terminal,0
